"obs"	"tobs"	"month"	"day"	"year"	"Prec"
"32684"	32684	177	6	26	1989	0.09
"32685"	32685	178	6	27	1989	0
"32686"	32686	179	6	28	1989	0.02
"32687"	32687	180	6	29	1989	0.03
"32688"	32688	181	6	30	1989	0
"32689"	32689	182	7	1	1989	0
"32690"	32690	183	7	2	1989	0
"32691"	32691	184	7	3	1989	0
"32692"	32692	185	7	4	1989	0
"32693"	32693	186	7	5	1989	0
"32694"	32694	187	7	6	1989	0
"32695"	32695	188	7	7	1989	0
"32696"	32696	189	7	8	1989	0
"32697"	32697	190	7	9	1989	0
"32698"	32698	191	7	10	1989	0
"32699"	32699	192	7	11	1989	0
"32700"	32700	193	7	12	1989	0
"32701"	32701	194	7	13	1989	0
"32702"	32702	195	7	14	1989	0.04
"32703"	32703	196	7	15	1989	0.03
"32704"	32704	197	7	16	1989	0
"32705"	32705	198	7	17	1989	0
"32706"	32706	199	7	18	1989	0
"32707"	32707	200	7	19	1989	0
"32708"	32708	201	7	20	1989	0
"32709"	32709	202	7	21	1989	0
"32710"	32710	203	7	22	1989	0
"32711"	32711	204	7	23	1989	0
"32712"	32712	205	7	24	1989	0
"32713"	32713	206	7	25	1989	0
"32714"	32714	207	7	26	1989	0
"32715"	32715	208	7	27	1989	0
"32716"	32716	209	7	28	1989	0
"32717"	32717	210	7	29	1989	0.27
"32718"	32718	211	7	30	1989	0.59
"32719"	32719	212	7	31	1989	0
"32720"	32720	213	8	1	1989	0
"32721"	32721	214	8	2	1989	0.25
"32722"	32722	215	8	3	1989	0
"32723"	32723	216	8	4	1989	0
"32724"	32724	217	8	5	1989	0
"32725"	32725	218	8	6	1989	0
"32726"	32726	219	8	7	1989	0.25
"32727"	32727	220	8	8	1989	0
"32728"	32728	221	8	9	1989	0.01
"32729"	32729	222	8	10	1989	0.02
"32730"	32730	223	8	11	1989	0
"32731"	32731	224	8	12	1989	0.42
"32732"	32732	225	8	13	1989	0.21
"32733"	32733	226	8	14	1989	0
"32734"	32734	227	8	15	1989	0
"32735"	32735	228	8	16	1989	0
"32736"	32736	229	8	17	1989	0
"32737"	32737	230	8	18	1989	0
"32738"	32738	231	8	19	1989	0
"32739"	32739	232	8	20	1989	0
"32740"	32740	233	8	21	1989	0
"32741"	32741	234	8	22	1989	0
"32742"	32742	235	8	23	1989	0
"32743"	32743	236	8	24	1989	0
"32744"	32744	237	8	25	1989	0
"32745"	32745	238	8	26	1989	0
"32746"	32746	239	8	27	1989	0
"32747"	32747	240	8	28	1989	0
"32748"	32748	241	8	29	1989	0
"32749"	32749	242	8	30	1989	0
"32750"	32750	243	8	31	1989	0
"32751"	32751	244	9	1	1989	0
"32752"	32752	245	9	2	1989	0
"32753"	32753	246	9	3	1989	0
"32754"	32754	247	9	4	1989	0
"32755"	32755	248	9	5	1989	0
"32756"	32756	249	9	6	1989	0
"32757"	32757	250	9	7	1989	0
"32758"	32758	251	9	8	1989	1.12
"32759"	32759	252	9	9	1989	0.47
"32760"	32760	253	9	10	1989	0.02
"32761"	32761	254	9	11	1989	0.08
"32762"	32762	255	9	12	1989	0.43
"32763"	32763	256	9	13	1989	0
"32764"	32764	257	9	14	1989	0
"32765"	32765	258	9	15	1989	0
"32766"	32766	259	9	16	1989	0
"32767"	32767	260	9	17	1989	0
"32768"	32768	261	9	18	1989	0
"32769"	32769	262	9	19	1989	0
"32770"	32770	263	9	20	1989	0.13
"32771"	32771	264	9	21	1989	0.08
"32772"	32772	265	9	22	1989	0
"32773"	32773	266	9	23	1989	0
"32774"	32774	267	9	24	1989	0
"32775"	32775	268	9	25	1989	0
"32776"	32776	269	9	26	1989	0
"32777"	32777	270	9	27	1989	0
"32778"	32778	271	9	28	1989	0
"32779"	32779	272	9	29	1989	0
"32780"	32780	273	9	30	1989	0
"32781"	32781	274	10	1	1989	0
"32782"	32782	275	10	2	1989	0
"32783"	32783	276	10	3	1989	0
"32784"	32784	277	10	4	1989	0
"32785"	32785	278	10	5	1989	0
"32786"	32786	279	10	6	1989	0
"32787"	32787	280	10	7	1989	0
"32788"	32788	281	10	8	1989	0
"32789"	32789	282	10	9	1989	0
"32790"	32790	283	10	10	1989	0
"32791"	32791	284	10	11	1989	0
"32792"	32792	285	10	12	1989	0
"32793"	32793	286	10	13	1989	0
"32794"	32794	287	10	14	1989	0
"32795"	32795	288	10	15	1989	0.18
"32796"	32796	289	10	16	1989	0.31
"32797"	32797	290	10	17	1989	0.03
"32798"	32798	291	10	18	1989	0.01
"32799"	32799	292	10	19	1989	0
"32800"	32800	293	10	20	1989	0
"32801"	32801	294	10	21	1989	0
"32802"	32802	295	10	22	1989	0
"32803"	32803	296	10	23	1989	0
"32804"	32804	297	10	24	1989	0
"32805"	32805	298	10	25	1989	0
"32806"	32806	299	10	26	1989	0
"32807"	32807	300	10	27	1989	0
"32808"	32808	301	10	28	1989	0
"32809"	32809	302	10	29	1989	0
"32810"	32810	303	10	30	1989	0
"32811"	32811	304	10	31	1989	0.2
"32812"	32812	305	11	1	1989	0.21
"32813"	32813	306	11	2	1989	0
"32814"	32814	307	11	3	1989	0
"32815"	32815	308	11	4	1989	0
"32816"	32816	309	11	5	1989	0
"32817"	32817	310	11	6	1989	0.02
"32818"	32818	311	11	7	1989	0
"32819"	32819	312	11	8	1989	0
"32820"	32820	313	11	9	1989	0
"32821"	32821	314	11	10	1989	0
"32822"	32822	315	11	11	1989	0
"32823"	32823	316	11	12	1989	0
"32824"	32824	317	11	13	1989	0
"32825"	32825	318	11	14	1989	0
"32826"	32826	319	11	15	1989	0
"32827"	32827	320	11	16	1989	0
"32828"	32828	321	11	17	1989	0
"32829"	32829	322	11	18	1989	0
"32830"	32830	323	11	19	1989	0
"32831"	32831	324	11	20	1989	0
"32832"	32832	325	11	21	1989	0
"32833"	32833	326	11	22	1989	0
"32834"	32834	327	11	23	1989	0
"32835"	32835	328	11	24	1989	0
"32836"	32836	329	11	25	1989	0
"32837"	32837	330	11	26	1989	0
"32838"	32838	331	11	27	1989	0
"32839"	32839	332	11	28	1989	0
"32840"	32840	333	11	29	1989	0
"32841"	32841	334	11	30	1989	0
"32842"	32842	335	12	1	1989	0
"32843"	32843	336	12	2	1989	0
"32844"	32844	337	12	3	1989	0
"32845"	32845	338	12	4	1989	0
"32846"	32846	339	12	5	1989	0
"32847"	32847	340	12	6	1989	0
"32848"	32848	341	12	7	1989	0
"32849"	32849	342	12	8	1989	0
"32850"	32850	343	12	9	1989	0
"32851"	32851	344	12	10	1989	0.01
"32852"	32852	345	12	11	1989	0.02
"32853"	32853	346	12	12	1989	0
"32854"	32854	347	12	13	1989	0
"32855"	32855	348	12	14	1989	0
"32856"	32856	349	12	15	1989	0.06
"32857"	32857	350	12	16	1989	0.02
"32858"	32858	351	12	17	1989	0.01
"32859"	32859	352	12	18	1989	0.16
"32860"	32860	353	12	19	1989	0
"32861"	32861	354	12	20	1989	0
"32862"	32862	355	12	21	1989	0.07
"32863"	32863	356	12	22	1989	0.01
"32864"	32864	357	12	23	1989	0
"32865"	32865	358	12	24	1989	0
"32866"	32866	359	12	25	1989	0
"32867"	32867	360	12	26	1989	0
"32868"	32868	361	12	27	1989	0
"32869"	32869	362	12	28	1989	0
"32870"	32870	363	12	29	1989	0
"32871"	32871	364	12	30	1989	0
"32872"	32872	365	12	31	1989	0
"32873"	32873	1	1	1	1990	0
"32874"	32874	2	1	2	1990	0
"32875"	32875	3	1	3	1990	0
"32876"	32876	4	1	4	1990	0
"32877"	32877	5	1	5	1990	0
"32878"	32878	6	1	6	1990	0
"32879"	32879	7	1	7	1990	0
"32880"	32880	8	1	8	1990	0
"32881"	32881	9	1	9	1990	0
"32882"	32882	10	1	10	1990	0
"32883"	32883	11	1	11	1990	0
"32884"	32884	12	1	12	1990	0
"32885"	32885	13	1	13	1990	0
"32886"	32886	14	1	14	1990	0
"32887"	32887	15	1	15	1990	0
"32888"	32888	16	1	16	1990	0
"32889"	32889	17	1	17	1990	0
"32890"	32890	18	1	18	1990	0.1
"32891"	32891	19	1	19	1990	0.4
"32892"	32892	20	1	20	1990	0.09
"32893"	32893	21	1	21	1990	0
"32894"	32894	22	1	22	1990	0
"32895"	32895	23	1	23	1990	0
"32896"	32896	24	1	24	1990	0
"32897"	32897	25	1	25	1990	0
"32898"	32898	26	1	26	1990	0
"32899"	32899	27	1	27	1990	0
"32900"	32900	28	1	28	1990	0
"32901"	32901	29	1	29	1990	0
"32902"	32902	30	1	30	1990	0
"32903"	32903	31	1	31	1990	0
"32904"	32904	32	2	1	1990	0
"32905"	32905	33	2	2	1990	0.08
"32906"	32906	34	2	3	1990	0
"32907"	32907	35	2	4	1990	0
"32908"	32908	36	2	5	1990	0
"32909"	32909	37	2	6	1990	0
"32910"	32910	38	2	7	1990	0
"32911"	32911	39	2	8	1990	0
"32912"	32912	40	2	9	1990	0
"32913"	32913	41	2	10	1990	0
"32914"	32914	42	2	11	1990	0
"32915"	32915	43	2	12	1990	0
"32916"	32916	44	2	13	1990	0.15
"32917"	32917	45	2	14	1990	0.16
"32918"	32918	46	2	15	1990	0.14
"32919"	32919	47	2	16	1990	0
"32920"	32920	48	2	17	1990	0
"32921"	32921	49	2	18	1990	0
"32922"	32922	50	2	19	1990	0
"32923"	32923	51	2	20	1990	0.03
"32924"	32924	52	2	21	1990	0
"32925"	32925	53	2	22	1990	0
"32926"	32926	54	2	23	1990	0
"32927"	32927	55	2	24	1990	0
"32928"	32928	56	2	25	1990	0
"32929"	32929	57	2	26	1990	0
"32930"	32930	58	2	27	1990	0
"32931"	32931	59	2	28	1990	0.01
"32932"	32932	60	3	1	1990	0
"32933"	32933	61	3	2	1990	0
"32934"	32934	62	3	3	1990	0
"32935"	32935	63	3	4	1990	0.01
"32936"	32936	64	3	5	1990	0.33
"32937"	32937	65	3	6	1990	3.48
"32938"	32938	66	3	7	1990	0.35
"32939"	32939	67	3	8	1990	0.01
"32940"	32940	68	3	9	1990	0
"32941"	32941	69	3	10	1990	0
"32942"	32942	70	3	11	1990	0
"32943"	32943	71	3	12	1990	0
"32944"	32944	72	3	13	1990	0.36
"32945"	32945	73	3	14	1990	0.01
"32946"	32946	74	3	15	1990	0
"32947"	32947	75	3	16	1990	0
"32948"	32948	76	3	17	1990	0
"32949"	32949	77	3	18	1990	0.06
"32950"	32950	78	3	19	1990	0
"32951"	32951	79	3	20	1990	0
"32952"	32952	80	3	21	1990	0
"32953"	32953	81	3	22	1990	0
"32954"	32954	82	3	23	1990	0.18
"32955"	32955	83	3	24	1990	0.04
"32956"	32956	84	3	25	1990	0
"32957"	32957	85	3	26	1990	0
"32958"	32958	86	3	27	1990	0.01
"32959"	32959	87	3	28	1990	0.4
"32960"	32960	88	3	29	1990	0.35
"32961"	32961	89	3	30	1990	0.04
"32962"	32962	90	3	31	1990	0
"32963"	32963	91	4	1	1990	0
"32964"	32964	92	4	2	1990	0
"32965"	32965	93	4	3	1990	0
"32966"	32966	94	4	4	1990	0
"32967"	32967	95	4	5	1990	0.62
"32968"	32968	96	4	6	1990	0
"32969"	32969	97	4	7	1990	0
"32970"	32970	98	4	8	1990	0
"32971"	32971	99	4	9	1990	0.01
"32972"	32972	100	4	10	1990	0
"32973"	32973	101	4	11	1990	0
"32974"	32974	102	4	12	1990	0
"32975"	32975	103	4	13	1990	0.08
"32976"	32976	104	4	14	1990	0
"32977"	32977	105	4	15	1990	0
"32978"	32978	106	4	16	1990	0.02
"32979"	32979	107	4	17	1990	0.09
"32980"	32980	108	4	18	1990	0
"32981"	32981	109	4	19	1990	0
"32982"	32982	110	4	20	1990	0
"32983"	32983	111	4	21	1990	0
"32984"	32984	112	4	22	1990	0.01
"32985"	32985	113	4	23	1990	0.01
"32986"	32986	114	4	24	1990	0.06
"32987"	32987	115	4	25	1990	0.08
"32988"	32988	116	4	26	1990	0
"32989"	32989	117	4	27	1990	0
"32990"	32990	118	4	28	1990	0
"32991"	32991	119	4	29	1990	0
"32992"	32992	120	4	30	1990	0
"32993"	32993	121	5	1	1990	0
"32994"	32994	122	5	2	1990	0
"32995"	32995	123	5	3	1990	0
"32996"	32996	124	5	4	1990	0.06
"32997"	32997	125	5	5	1990	0.02
"32998"	32998	126	5	6	1990	0
"32999"	32999	127	5	7	1990	0
"33000"	33000	128	5	8	1990	0.22
"33001"	33001	129	5	9	1990	0
"33002"	33002	130	5	10	1990	0
"33003"	33003	131	5	11	1990	0.14
"33004"	33004	132	5	12	1990	0.01
"33005"	33005	133	5	13	1990	0
"33006"	33006	134	5	14	1990	0
"33007"	33007	135	5	15	1990	0.05
"33008"	33008	136	5	16	1990	0.05
"33009"	33009	137	5	17	1990	0
"33010"	33010	138	5	18	1990	0
"33011"	33011	139	5	19	1990	0
"33012"	33012	140	5	20	1990	0
"33013"	33013	141	5	21	1990	0
"33014"	33014	142	5	22	1990	0
"33015"	33015	143	5	23	1990	0
"33016"	33016	144	5	24	1990	0
"33017"	33017	145	5	25	1990	0.06
"33018"	33018	146	5	26	1990	0
"33019"	33019	147	5	27	1990	0.05
"33020"	33020	148	5	28	1990	0.16
"33021"	33021	149	5	29	1990	1.83
"33022"	33022	150	5	30	1990	0
"33023"	33023	151	5	31	1990	0.18
"33024"	33024	152	6	1	1990	0.38
"33025"	33025	153	6	2	1990	0
"33026"	33026	154	6	3	1990	0
"33027"	33027	155	6	4	1990	0
"33028"	33028	156	6	5	1990	0
"33029"	33029	157	6	6	1990	0
"33030"	33030	158	6	7	1990	0
"33031"	33031	159	6	8	1990	0
"33032"	33032	160	6	9	1990	0
"33033"	33033	161	6	10	1990	0
"33034"	33034	162	6	11	1990	0
"33035"	33035	163	6	12	1990	0
"33036"	33036	164	6	13	1990	0
"33037"	33037	165	6	14	1990	0
"33038"	33038	166	6	15	1990	0
"33039"	33039	167	6	16	1990	0.01
"33040"	33040	168	6	17	1990	0
"33041"	33041	169	6	18	1990	0
"33042"	33042	170	6	19	1990	0.15
"33043"	33043	171	6	20	1990	0
"33044"	33044	172	6	21	1990	0
"33045"	33045	173	6	22	1990	0
"33046"	33046	174	6	23	1990	0
"33047"	33047	175	6	24	1990	0
"33048"	33048	176	6	25	1990	0
"33049"	33049	177	6	26	1990	0
"33050"	33050	178	6	27	1990	0
"33051"	33051	179	6	28	1990	0
"33052"	33052	180	6	29	1990	0
"33053"	33053	181	6	30	1990	0
"33054"	33054	182	7	1	1990	0
"33055"	33055	183	7	2	1990	0
"33056"	33056	184	7	3	1990	0
"33057"	33057	185	7	4	1990	0.02
"33058"	33058	186	7	5	1990	0
"33059"	33059	187	7	6	1990	0.01
"33060"	33060	188	7	7	1990	0
"33061"	33061	189	7	8	1990	0.11
"33062"	33062	190	7	9	1990	0.08
"33063"	33063	191	7	10	1990	0.03
"33064"	33064	192	7	11	1990	0.14
"33065"	33065	193	7	12	1990	0
"33066"	33066	194	7	13	1990	0
"33067"	33067	195	7	14	1990	0
"33068"	33068	196	7	15	1990	0
"33069"	33069	197	7	16	1990	0.06
"33070"	33070	198	7	17	1990	0
"33071"	33071	199	7	18	1990	0
"33072"	33072	200	7	19	1990	0
"33073"	33073	201	7	20	1990	0.55
"33074"	33074	202	7	21	1990	0.14
"33075"	33075	203	7	22	1990	0.1
"33076"	33076	204	7	23	1990	0
"33077"	33077	205	7	24	1990	0
"33078"	33078	206	7	25	1990	0.11
"33079"	33079	207	7	26	1990	0
"33080"	33080	208	7	27	1990	0
"33081"	33081	209	7	28	1990	0.01
"33082"	33082	210	7	29	1990	0.02
"33083"	33083	211	7	30	1990	0.01
"33084"	33084	212	7	31	1990	0
"33085"	33085	213	8	1	1990	0
"33086"	33086	214	8	2	1990	0
"33087"	33087	215	8	3	1990	0.02
"33088"	33088	216	8	4	1990	0
"33089"	33089	217	8	5	1990	0.2
"33090"	33090	218	8	6	1990	0
"33091"	33091	219	8	7	1990	0
"33092"	33092	220	8	8	1990	0
"33093"	33093	221	8	9	1990	0
"33094"	33094	222	8	10	1990	0.16
"33095"	33095	223	8	11	1990	0.42
"33096"	33096	224	8	12	1990	0.14
"33097"	33097	225	8	13	1990	0
"33098"	33098	226	8	14	1990	0.01
"33099"	33099	227	8	15	1990	0
"33100"	33100	228	8	16	1990	0
"33101"	33101	229	8	17	1990	0.41
"33102"	33102	230	8	18	1990	0
"33103"	33103	231	8	19	1990	0
"33104"	33104	232	8	20	1990	0.04
"33105"	33105	233	8	21	1990	0
"33106"	33106	234	8	22	1990	0.02
"33107"	33107	235	8	23	1990	0
"33108"	33108	236	8	24	1990	0
"33109"	33109	237	8	25	1990	0
"33110"	33110	238	8	26	1990	0
"33111"	33111	239	8	27	1990	0
"33112"	33112	240	8	28	1990	0
"33113"	33113	241	8	29	1990	0
"33114"	33114	242	8	30	1990	0
"33115"	33115	243	8	31	1990	0.27
"33116"	33116	244	9	1	1990	0
"33117"	33117	245	9	2	1990	0.02
"33118"	33118	246	9	3	1990	0.08
"33119"	33119	247	9	4	1990	0
"33120"	33120	248	9	5	1990	0
"33121"	33121	249	9	6	1990	0
"33122"	33122	250	9	7	1990	0
"33123"	33123	251	9	8	1990	0
"33124"	33124	252	9	9	1990	0
"33125"	33125	253	9	10	1990	0
"33126"	33126	254	9	11	1990	0
"33127"	33127	255	9	12	1990	0
"33128"	33128	256	9	13	1990	0
"33129"	33129	257	9	14	1990	0
"33130"	33130	258	9	15	1990	0
"33131"	33131	259	9	16	1990	0
"33132"	33132	260	9	17	1990	0.02
"33133"	33133	261	9	18	1990	0.2
"33134"	33134	262	9	19	1990	0.33
"33135"	33135	263	9	20	1990	0
"33136"	33136	264	9	21	1990	0
"33137"	33137	265	9	22	1990	0
"33138"	33138	266	9	23	1990	0
"33139"	33139	267	9	24	1990	0
"33140"	33140	268	9	25	1990	0
"33141"	33141	269	9	26	1990	0.05
"33142"	33142	270	9	27	1990	0.08
"33143"	33143	271	9	28	1990	0.15
"33144"	33144	272	9	29	1990	0.43
"33145"	33145	273	9	30	1990	0
"33146"	33146	274	10	1	1990	0
"33147"	33147	275	10	2	1990	0
"33148"	33148	276	10	3	1990	0
"33149"	33149	277	10	4	1990	0
"33150"	33150	278	10	5	1990	0
"33151"	33151	279	10	6	1990	0
"33152"	33152	280	10	7	1990	0.3
"33153"	33153	281	10	8	1990	0.16
"33154"	33154	282	10	9	1990	0
"33155"	33155	283	10	10	1990	0
"33156"	33156	284	10	11	1990	0.1
"33157"	33157	285	10	12	1990	0
"33158"	33158	286	10	13	1990	0
"33159"	33159	287	10	14	1990	0
"33160"	33160	288	10	15	1990	0
"33161"	33161	289	10	16	1990	0
"33162"	33162	290	10	17	1990	0
"33163"	33163	291	10	18	1990	0
"33164"	33164	292	10	19	1990	0
"33165"	33165	293	10	20	1990	0.01
"33166"	33166	294	10	21	1990	0
"33167"	33167	295	10	22	1990	0
"33168"	33168	296	10	23	1990	0
"33169"	33169	297	10	24	1990	0
"33170"	33170	298	10	25	1990	0
"33171"	33171	299	10	26	1990	0
"33172"	33172	300	10	27	1990	0
"33173"	33173	301	10	28	1990	0
"33174"	33174	302	10	29	1990	0
"33175"	33175	303	10	30	1990	0
"33176"	33176	304	10	31	1990	0
"33177"	33177	305	11	1	1990	0
"33178"	33178	306	11	2	1990	0.06
"33179"	33179	307	11	3	1990	0.27
"33180"	33180	308	11	4	1990	0
"33181"	33181	309	11	5	1990	0.08
"33182"	33182	310	11	6	1990	0.32
"33183"	33183	311	11	7	1990	0
"33184"	33184	312	11	8	1990	0
"33185"	33185	313	11	9	1990	0
"33186"	33186	314	11	10	1990	0
"33187"	33187	315	11	11	1990	0
"33188"	33188	316	11	12	1990	0
"33189"	33189	317	11	13	1990	0
"33190"	33190	318	11	14	1990	0
"33191"	33191	319	11	15	1990	0
"33192"	33192	320	11	16	1990	0
"33193"	33193	321	11	17	1990	0
"33194"	33194	322	11	18	1990	0
"33195"	33195	323	11	19	1990	0
"33196"	33196	324	11	20	1990	0
"33197"	33197	325	11	21	1990	0
"33198"	33198	326	11	22	1990	0
"33199"	33199	327	11	23	1990	0
"33200"	33200	328	11	24	1990	0
"33201"	33201	329	11	25	1990	0
"33202"	33202	330	11	26	1990	0
"33203"	33203	331	11	27	1990	0.14
"33204"	33204	332	11	28	1990	0
"33205"	33205	333	11	29	1990	0
"33206"	33206	334	11	30	1990	0
"33207"	33207	335	12	1	1990	0
"33208"	33208	336	12	2	1990	0
"33209"	33209	337	12	3	1990	0
"33210"	33210	338	12	4	1990	0
"33211"	33211	339	12	5	1990	0
"33212"	33212	340	12	6	1990	0
"33213"	33213	341	12	7	1990	0
"33214"	33214	342	12	8	1990	0
"33215"	33215	343	12	9	1990	0
"33216"	33216	344	12	10	1990	0
"33217"	33217	345	12	11	1990	0
"33218"	33218	346	12	12	1990	0
"33219"	33219	347	12	13	1990	0.04
"33220"	33220	348	12	14	1990	0
"33221"	33221	349	12	15	1990	0
"33222"	33222	350	12	16	1990	0
"33223"	33223	351	12	17	1990	0.04
"33224"	33224	352	12	18	1990	0
"33225"	33225	353	12	19	1990	0.04
"33226"	33226	354	12	20	1990	0.06
"33227"	33227	355	12	21	1990	0.05
"33228"	33228	356	12	22	1990	0
"33229"	33229	357	12	23	1990	0
"33230"	33230	358	12	24	1990	0
"33231"	33231	359	12	25	1990	0
"33232"	33232	360	12	26	1990	0
"33233"	33233	361	12	27	1990	0
"33234"	33234	362	12	28	1990	0
"33235"	33235	363	12	29	1990	0.02
"33236"	33236	364	12	30	1990	0
"33237"	33237	365	12	31	1990	0
"33238"	33238	1	1	1	1991	0
"33239"	33239	2	1	2	1991	0
"33240"	33240	3	1	3	1991	0
"33241"	33241	4	1	4	1991	0
"33242"	33242	5	1	5	1991	0
"33243"	33243	6	1	6	1991	0
"33244"	33244	7	1	7	1991	0
"33245"	33245	8	1	8	1991	0
"33246"	33246	9	1	9	1991	0
"33247"	33247	10	1	10	1991	0
"33248"	33248	11	1	11	1991	0
"33249"	33249	12	1	12	1991	0
"33250"	33250	13	1	13	1991	0
"33251"	33251	14	1	14	1991	0
"33252"	33252	15	1	15	1991	0
"33253"	33253	16	1	16	1991	0.06
"33254"	33254	17	1	17	1991	0
"33255"	33255	18	1	18	1991	0
"33256"	33256	19	1	19	1991	0.14
"33257"	33257	20	1	20	1991	0
"33258"	33258	21	1	21	1991	0
"33259"	33259	22	1	22	1991	0
"33260"	33260	23	1	23	1991	0.01
"33261"	33261	24	1	24	1991	0
"33262"	33262	25	1	25	1991	0
"33263"	33263	26	1	26	1991	0
"33264"	33264	27	1	27	1991	0
"33265"	33265	28	1	28	1991	0
"33266"	33266	29	1	29	1991	0.13
"33267"	33267	30	1	30	1991	0
"33268"	33268	31	1	31	1991	0
"33269"	33269	32	2	1	1991	0
"33270"	33270	33	2	2	1991	0
"33271"	33271	34	2	3	1991	0
"33272"	33272	35	2	4	1991	0
"33273"	33273	36	2	5	1991	0
"33274"	33274	37	2	6	1991	0
"33275"	33275	38	2	7	1991	0
"33276"	33276	39	2	8	1991	0
"33277"	33277	40	2	9	1991	0
"33278"	33278	41	2	10	1991	0
"33279"	33279	42	2	11	1991	0
"33280"	33280	43	2	12	1991	0
"33281"	33281	44	2	13	1991	0
"33282"	33282	45	2	14	1991	0
"33283"	33283	46	2	15	1991	0
"33284"	33284	47	2	16	1991	0
"33285"	33285	48	2	17	1991	0
"33286"	33286	49	2	18	1991	0
"33287"	33287	50	2	19	1991	0
"33288"	33288	51	2	20	1991	0
"33289"	33289	52	2	21	1991	0
"33290"	33290	53	2	22	1991	0
"33291"	33291	54	2	23	1991	0
"33292"	33292	55	2	24	1991	0.01
"33293"	33293	56	2	25	1991	0.01
"33294"	33294	57	2	26	1991	0
"33295"	33295	58	2	27	1991	0
"33296"	33296	59	2	28	1991	0
"33297"	33297	60	3	1	1991	0
"33298"	33298	61	3	2	1991	0.01
"33299"	33299	62	3	3	1991	0
"33300"	33300	63	3	4	1991	0
"33301"	33301	64	3	5	1991	0.04
"33302"	33302	65	3	6	1991	0
"33303"	33303	66	3	7	1991	0
"33304"	33304	67	3	8	1991	0
"33305"	33305	68	3	9	1991	0
"33306"	33306	69	3	10	1991	0
"33307"	33307	70	3	11	1991	0
"33308"	33308	71	3	12	1991	0
"33309"	33309	72	3	13	1991	0
"33310"	33310	73	3	14	1991	0
"33311"	33311	74	3	15	1991	0
"33312"	33312	75	3	16	1991	0
"33313"	33313	76	3	17	1991	0
"33314"	33314	77	3	18	1991	0
"33315"	33315	78	3	19	1991	0
"33316"	33316	79	3	20	1991	0
"33317"	33317	80	3	21	1991	0
"33318"	33318	81	3	22	1991	0
"33319"	33319	82	3	23	1991	0
"33320"	33320	83	3	24	1991	0
"33321"	33321	84	3	25	1991	0
"33322"	33322	85	3	26	1991	0
"33323"	33323	86	3	27	1991	0.1
"33324"	33324	87	3	28	1991	0
"33325"	33325	88	3	29	1991	0
"33326"	33326	89	3	30	1991	0
"33327"	33327	90	3	31	1991	0
"33328"	33328	91	4	1	1991	0
"33329"	33329	92	4	2	1991	0
"33330"	33330	93	4	3	1991	0
"33331"	33331	94	4	4	1991	0
"33332"	33332	95	4	5	1991	0
"33333"	33333	96	4	6	1991	0
"33334"	33334	97	4	7	1991	0.01
"33335"	33335	98	4	8	1991	0.06
"33336"	33336	99	4	9	1991	0
"33337"	33337	100	4	10	1991	0
"33338"	33338	101	4	11	1991	0.2
"33339"	33339	102	4	12	1991	0.22
"33340"	33340	103	4	13	1991	0
"33341"	33341	104	4	14	1991	0
"33342"	33342	105	4	15	1991	0
"33343"	33343	106	4	16	1991	0
"33344"	33344	107	4	17	1991	0
"33345"	33345	108	4	18	1991	0.12
"33346"	33346	109	4	19	1991	0
"33347"	33347	110	4	20	1991	0.02
"33348"	33348	111	4	21	1991	0.43
"33349"	33349	112	4	22	1991	0.01
"33350"	33350	113	4	23	1991	0
"33351"	33351	114	4	24	1991	0
"33352"	33352	115	4	25	1991	0
"33353"	33353	116	4	26	1991	0
"33354"	33354	117	4	27	1991	0
"33355"	33355	118	4	28	1991	0
"33356"	33356	119	4	29	1991	0
"33357"	33357	120	4	30	1991	0.03
"33358"	33358	121	5	1	1991	0
"33359"	33359	122	5	2	1991	0
"33360"	33360	123	5	3	1991	0
"33361"	33361	124	5	4	1991	0.28
"33362"	33362	125	5	5	1991	0.01
"33363"	33363	126	5	6	1991	0
"33364"	33364	127	5	7	1991	0.1
"33365"	33365	128	5	8	1991	0
"33366"	33366	129	5	9	1991	0
"33367"	33367	130	5	10	1991	0
"33368"	33368	131	5	11	1991	0
"33369"	33369	132	5	12	1991	0
"33370"	33370	133	5	13	1991	0
"33371"	33371	134	5	14	1991	0
"33372"	33372	135	5	15	1991	0.2
"33373"	33373	136	5	16	1991	0.72
"33374"	33374	137	5	17	1991	0
"33375"	33375	138	5	18	1991	0.01
"33376"	33376	139	5	19	1991	0.09
"33377"	33377	140	5	20	1991	0
"33378"	33378	141	5	21	1991	0
"33379"	33379	142	5	22	1991	0.03
"33380"	33380	143	5	23	1991	0.06
"33381"	33381	144	5	24	1991	0.05
"33382"	33382	145	5	25	1991	0.01
"33383"	33383	146	5	26	1991	0.46
"33384"	33384	147	5	27	1991	0
"33385"	33385	148	5	28	1991	0.23
"33386"	33386	149	5	29	1991	0
"33387"	33387	150	5	30	1991	0
"33388"	33388	151	5	31	1991	0.1
"33389"	33389	152	6	1	1991	0.77
"33390"	33390	153	6	2	1991	0.95
"33391"	33391	154	6	3	1991	0.12
"33392"	33392	155	6	4	1991	0
"33393"	33393	156	6	5	1991	0
"33394"	33394	157	6	6	1991	0.53
"33395"	33395	158	6	7	1991	0.09
"33396"	33396	159	6	8	1991	0
"33397"	33397	160	6	9	1991	0
"33398"	33398	161	6	10	1991	0.03
"33399"	33399	162	6	11	1991	0
"33400"	33400	163	6	12	1991	0
